,image_id,ground_truth,accommodation_id,longitude,latitude,driving_duration,walking_duration,transit_duration,image,tag_name,probability,accommodation_name,dt,distance_to_bigben,description,score,response_time,response_time_vision,detections_vision_openai,ground_truth_single,ground_truth_multiple
587,G32SBJV343ALJUG4GNCQKJ4NTR6TVVR2BJFTXLN3VTF3T77PWFWA,[Tower Bridge],46226,-0.0723,51.51563,14,48,15,https://imgcy.trivago.com/partner-images/36/f5/20a6bbe6c0b4d0dc334505278d9c7d3ad63a0a4b3badbbaccbb9ffefb16c,building,0.9998999834,ibis London City - Shoreditch,2024-03-07,3.132924461,Tower Bridge,0.5075595975,0.5537087917,16.37630248,Tower Bridge,Tower Bridge,Tower Bridge
588,PMFJ4ORZ4FLQLEVTWGMVRBM2DXJH4NHGFR2GWV3XWEOKPNCUE24A,[30 St Mary Axe (The Gherkin)],46226,-0.0723,51.51563,14,48,15,https://imgcy.trivago.com/partner-images/7b/0a/9e3a39e1570592b3b19958859a1dd27e34e62c746b5777b11ca7b45426b8,building,0.9840000272,ibis London City - Shoreditch,2024-03-07,3.132924461,Tower Bridge,0.5625203848,0.4809212685,5.420903444,Tower Of London,30 St Mary Axe (The Gherkin),30 St Mary Axe (The Gherkin)
589,PVUZOS5J5C46MO2RCZZEUN73RV2DZPT42Q4MFKBPVW35VJ5DYHXQ,[None],46226,-0.0723,51.51563,14,48,15,https://imgcy.trivago.com/partner-images/7d/69/974ba9e8b9e63b5116724a37fb8d743cbe7cd438c2a82fadb7daa7a3c1ef,building,0.9998999834,ibis London City - Shoreditch,2024-03-07,3.132924461,Tower Bridge,0.4778511822,0.5702297688,6.328549862,None,None,None
590,SXNIPKWK2QLJKTE4QS4HIA2IEPQYBDQK253UAJEIJQZW2U55YWUA,[Tower Bridge],18423,-0.14441,51.49312,16,44,18,https://imgcy.trivago.com/partner-images/95/da/87aacad416954c9c84b874034823e1808e0ad7774024884c336d53bdc5a8,building,1.0,Comfort Inn Victoria,2024-03-07,2.707969948,Tower Bridge,0.6252182126,0.09991431236,7.973839283,Tower Bridge,Tower Bridge,Tower Bridge
591,VJEX4KBIGVDB3HRTAJ74HMZLTK4ZWAD7YTWTMRAH2CCXBPC5HARA,[Tower Bridge],12715,-0.12086,51.5103,6,6,6,https://imgcy.trivago.com/partner-images/aa/49/7e282835461d9e33027fc3b32b9ab99b007fc4ed364407d08570bc5d3822,building,0.9998999834,Hotel The Savoy,2024-03-07,0.2829113902,Tower Bridge,0.5753560662,0.4763514996,4.560273886,Tower Bridge,Tower Bridge,Tower Bridge
592,DCNVU3VUCJ24LJPYNPEK4XGU37ZPL4CDCJTWZSCC5WYHUXW32DJQ,[Tower Of London],12641,-0.1251,51.52407,11,27,16,https://imgcy.trivago.com/partner-images/18/9b/5a6eb41275c5a5f86bc8ae5cd4dff2f5f04312676cc842edb07a5edbd0d3,building,0.9998999834,Holiday Inn London - Bloomsbury,2024-03-07,1.630048139,Tower Bridge,0.612101078,0.46829319,5.620999575,Tower Of London,Tower Of London,Tower Of London
593,COOL2R3SYJU6V5FN4QJBDEZDRXINAEZDMPH5F62VFEQWJ24GV4LQ,[Tower Of London],12641,-0.1251,51.52407,11,27,16,https://imgcy.trivago.com/partner-images/13/9c/bd4772c269eaf4ade4121193238dd0d0132363cfd2fb55292164eb86af17,building,0.9998999834,Holiday Inn London - Bloomsbury,2024-03-07,1.630048139,Tower Bridge,0.6232915521,0.2431979179,4.051134586,Tower Of London,Tower Of London,Tower Of London
594,2BD5NPKTUNCUIKKYTNJLYABRHG2AMG4GSQO67SM2FK5CM3QHWZFA,[Tower Bridge],16979058,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/d0/47/d6bd53a3454429589b52bc003139b4061b86941defc99a2aba266e07b64a,building,0.9998999834,Cosy Hideaway In Gloucester Road,2024-03-07,0.8202509419,Tower Bridge,0.6401868463,0.2598695755,4.513735056,Tower Bridge,Tower Bridge,Tower Bridge
595,CQENAYVT5DMJUNDR7DPCRS527FYMDOGBCK3TGJ3JIPIHD3TTM6HA,[Tower Bridge],30472860,-0.10168,51.51281,8,19,12,https://imgcy.trivago.com/partner-images/14/08/d062b3e8d89a3471f8de28cbbaf970c1b8c112b733276943d071ee73678e,building,0.9991999865,Blackfriars Printhouse Retreat,2024-03-07,1.079508525,Tower Bridge,0.4689635038,0.3125338554,5.974198103,Tower Bridge,Tower Bridge,Tower Bridge
596,MA4MLPUUPX6DYERELIWYB57CTSZGQTZZE2PTPQATPKDSLQXIATIQ,[Tower Bridge],30446906,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/60/38/c5be947dfc3c12245a2d80f7e29cb2684f39269f37c0137a8725c2e804d1,building,0.9998999834,Great Apartament - 5 Min From Tower Bridge,2024-03-07,0.8202509419,Tower Bridge,0.6545051932,0.5538284779,12.96923256,Tower Bridge,Tower Bridge,Tower Bridge
597,YI67KCPCMG5BIPH6WKAJ2R65UOWOPFXTIFSTJDY7ZRZJEF4UCOGQ,[Tower Bridge],6797462,-0.1262,51.52658,13,32,19,https://imgcy.trivago.com/partner-images/c2/3d/f509e261ba143cfeb2809d47dda3ace796f34165348f1fcc72921794138d,building,1.0,The Garden Halls,2024-03-07,1.918224982,Tower Bridge,0.7618741989,0.1092879772,2.960664272,Tower Bridge,Tower Bridge,Tower Bridge
598,EECT54DOIGMHPPRK5ETNGWPM6M3UXYULIDJFSWL7BJ34H6BLMLQA,[Tower Bridge],6357598,-0.07064,51.5141,13,48,14,https://imgcy.trivago.com/partner-images/21/05/3ef06e419877be2ae926d359ecf3374be28b40d259597f0a77c3f82b62e0,building,0.9998000264,Leman Locke,2024-03-07,3.219511715,Tower Bridge,0.5118317008,0.240126133,3.043848038,Tower Bridge,Tower Bridge,Tower Bridge
599,LGHFQZMJSCNS6LOI5FU4P7M62LYWGRMBB5R5KAOLW5NUEWBEAQZA,[Tower Bridge],26255398,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/59/8e/586589909b2f2dc8e969c7fd9ed2f16345810f63d501cbb75b4258240432,building,0.9998999834,Tower Bridge Shad Thames Retreat Balcony Garden Views & Secure Parking,2024-03-07,0.8202509419,Tower Bridge,0.4759017229,0.4580955505,4.288674355,Tower Bridge,Tower Bridge,Tower Bridge
600,AKM4JAMFM7CCHTFK72ACCQMHZ5LF6POZZPB2JANI7DY4Y2DVQX6A,[Tower Bridge],26255398,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/02/99/c4818567c423ccaafe80214187cf565f3dd9cbc3a481a8f8f1cc687585fc,building,0.9997000098,Tower Bridge Shad Thames Retreat Balcony Garden Views & Secure Parking,2024-03-07,0.8202509419,Tower Bridge,0.573633492,0.4895086288,5.307003498,Tower Bridge,Tower Bridge,Tower Bridge
601,ARVOGIZNOE2FJ6I5AWN4HZPXOC3WWZEAHINSB2F3SUD6MRM55VEA,"[Palace Of Westminster,Big Ben]",33824250,-0.11983,51.49417,10,33,21,https://imgcy.trivago.com/partner-images/04/6a/e3232d713454f91d059bc3e5f770b76b64803a1b20e8bb9507e6459ded48,building,0.9991000295,Big Ben Inn,2024-03-07,1.812310012,Lastminute.com London Eye,0.2389241457,0.1566033363,3.254929066,Palace Of Westminster,Palace Of Westminster,"Palace Of Westminster,Big Ben"
602,VNH2DJ66WGLAFU7RUUDZBN6QYLVN7K3HUKMGNRO32W3EUONJ6EMQ,[Lastminute.com London Eye],15621036,-0.1077,51.50718,10,19,15,https://imgcy.trivago.com/partner-images/ab/4f/a1a7deb19602d3f1a50790b7d0c2eadfab67a29866c5dbd5b64a39a9f119,building,0.9886999726,"25% Off London, Waterloo, Near London Eye & South Bank River",2024-03-07,0.7204705398,Lastminute.com London Eye,0.5437361002,0.3562767506,5.586038351,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
603,TRHQJDKUDP67QKUNRG7JOMLGBC6SMVFPCQQ53RN2QLWNBZKI63KA,[Lastminute.com London Eye],15621036,-0.1077,51.50718,10,19,15,https://imgcy.trivago.com/partner-images/9c/4f/048d541bfdf82a8d89be97316608bd2654af1421ddc5ba82ecd0e548f6d4,building,0.9886999726,"25% Off London, Waterloo, Near London Eye & South Bank River",2024-03-07,0.7204705398,Lastminute.com London Eye,0.5437361002,0.3361091614,3.955758572,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
604,WU27UR64Q6EGSOIKGISF6L537JKJMTZ74KCGYQMNK7I3AAKS3N4A,[Lastminute.com London Eye],24669044,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/b5/35/fa47dc878869390a32245f2fbbfa54964f3fe2846c418d57d1b00152db78,building,0.9998999834,Lovely Newly-renovated 3 Bed 2 Bath In Fulham,2024-03-07,0.8202509419,Lastminute.com London Eye,0.6298308372,0.1390943527,3.115748405,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
605,Y6NLQOM5HGIEZAQJFRABGYZ2KJGPLG6FBS37LY2NV5Q3DGNO4EYQ,[Lastminute.com London Eye],36585420,-0.09239,51.49429,13,44,17,https://imgcy.trivago.com/partner-images/c7/9a/b8399d39904c82092c4013633a524cf59bc50cb7f5e34daf61b199aee131,building,0.9998999834,"Charming 1br Near Shard, Elephant & Castle",2024-03-07,2.457688899,Lastminute.com London Eye,0.6301259995,0.1919052601,2.910209894,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
606,LEMKJIHUXYOFO34SFG2WOMU7QGTG4KZOHPZPBONSRQKOGWFO6ZZQ,[Tower Bridge],36482352,-0.18215,51.49579,21,77,17,https://imgcy.trivago.com/partner-images/59/18/a4a0f4be1c576f9229b567329f81a66e2b2e3bf2f0b9b28c14e358aef673,beach,0.9433000088,Well Presented Spacious 1 Bed Flat In Kensington.,2024-03-07,4.806294872,Lastminute.com London Eye,0.3447689414,0.7433969975,5.877253771,Tower Bridge,Tower Bridge,Tower Bridge
607,SFKSA7W2S5OTL5CBBGQAP6DQEBCANUXJUVUL5W4JR454M5MWSQZA,[Tower Bridge],36470002,-0.18571,51.49418,21,80,18,https://imgcy.trivago.com/partner-images/91/55/207eda975d35f44109a007f870204406d2e9a568bedb898f3bc675969432,beach,0.9433000088,2 Bed Penthouse Serviced Apt. South Kensington.,2024-03-07,5.099417772,Lastminute.com London Eye,0.3447689414,0.7321791649,10.97951746,Tower Bridge,Tower Bridge,Tower Bridge
608,MXPYOP24W5BVVGDSFYAN5RT4X35V74E6WN2XL2AUYMFJV2I2U2LQ,[Tower Bridge],36462122,-0.18482,51.49345,22,80,16,https://imgcy.trivago.com/partner-images/65/df/873f5cb7435a98722e00dec67cbefb5ff09eb37575e814c30a9ae91aa697,beach,0.9433000088,"2 Bed Serviced Apt. With Patio, South Kensington.",2024-03-07,5.071383696,Lastminute.com London Eye,0.3447689414,0.8550736904,6.74308157,Tower Bridge,Tower Bridge,Tower Bridge
609,Q2LR5GDTDI2XSWMDXPA4ZJT2LUJC42PGLN7UEILE4QN7ZRLMNL3Q,[Lastminute.com London Eye],4095558,-0.09163,51.49395,16,46,16,https://imgcy.trivago.com/partner-images/86/97/1e98731a35795983bbc1cca67a5d122e69e65b7f422164e41bfcc56c6af7,building,0.9995999932,Second Nest New Kent Road,2024-03-07,2.521330237,Lastminute.com London Eye,0.5803980231,0.2624611855,4.793526888,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
610,HPNMW3GV6JISHIWJSXEKIEB4VNIC5B2KOJV63JI4FUJQWPTUHGQQ,[Lastminute.com London Eye],33141520,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/3b/da/cb6cd5f25123a2c995c8a4103cab502e874a726beda51c2d130b3e7439a1,building,0.9995999932,"Luxe South Bank Triplex 2br W/ Balcony, Near London Eye, By Blueground",2024-03-07,0.8202509419,Lastminute.com London Eye,0.5613900423,0.3269968033,5.313360929,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
611,6UAISMDNV6YDL6UGZHLPWNJTSQY4EUXPY4K2UGTCOHLSJYCSB32Q,[Lastminute.com London Eye],12880108,-0.19281,51.49313,26,87,12,https://imgcy.trivago.com/partner-images/f5/00/89306dafb035fa86c9d6fb35339431c252efc715aa1a6271d724e0520ef5,building,0.9987000227,Lovely 2bed In South Kensington 2mins From Tube,2024-03-07,5.600877633,Lastminute.com London Eye,0.4967311919,0.344032526,4.676566362,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
612,C73MZCANYBNLEG25VV27LIGFQOYBJD4V4M26BCKL3YG35AL7F65Q,[Lastminute.com London Eye],12650852,-0.11869,51.51906,8,18,17,https://imgcy.trivago.com/partner-images/17/f6/cc880dc05ab21b5dad75f5a0c583b0148f95e335e0894bde0dbe817f2fbb,building,0.9984999895,Lovely 2bed 2bath Near Covent Garden 4mins Fr Tube,2024-03-07,0.9767804486,Lastminute.com London Eye,0.5776339173,0.1678843498,2.816764832,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
613,66T4PNW36AH76AEARCVIUEZ6JFKXPJSD6FMC63RXU56PDCZDGJMQ,[Tower Of London],12468688,-0.12983,51.49291,10,35,25,https://imgcy.trivago.com/partner-images/f7/a7/c7b6dbf00fff008088aa8a133e495577a643f1582f6e37a77cf18b233259,building,0.9998999834,"Newly Renovated 1bed Flat, Westminster, Sleeps 4.",2024-03-07,2.140210436,Lastminute.com London Eye,0.6381006241,0.3092207909,5.675805807,Lastminute.com London Eye,Tower Of London,Tower Of London
614,G7W6STCZGAR2QHCKNGZDA2M6IA4WECXMXEAQXMWQCJI7EY6X2KRQ,[Lastminute.com London Eye],12468688,-0.12983,51.49291,10,35,25,https://imgcy.trivago.com/partner-images/37/ed/e94c593023a81c4a69b230699e4039620aecb9010bb2d01251f263d7d2a3,building,0.9998999834,"Newly Renovated 1bed Flat, Westminster, Sleeps 4.",2024-03-07,2.140210436,Lastminute.com London Eye,0.6298308372,0.2295222282,3.914676428,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
615,522ZYYMPWFTL7GAWZDIK7WLJRYXUVVSIVGTEY35SQLE66WZRNKYQ,[Lastminute.com London Eye],29488830,-0.09486,51.48651,17,51,16,https://imgcy.trivago.com/partner-images/ee/b5/9c618fb166bf9816c8d0afd9698e2f4ad648a9a64c6fb282c9ef5b316ab1,building,0.9958999753,Secret Garden Home - Elephant & Castle,2024-03-07,3.054878778,Lastminute.com London Eye,0.4284888804,0.3682360649,5.964404583,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
616,VI6D43VJY4O52XP6ESVSA33ZI2HOKPK4VTC3G43LK57CKPFKR5XA,[Lastminute.com London Eye],29341344,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/aa/3c/3e6ea9c71ddd5dfe24ab206f79468ee53d5cacc5b3736b577e253caa8f6e,building,0.9990000129,"Apartment 5 Min Walk From The London Eye And Westminster, Comfortable And Bright",2024-03-07,0.8202509419,Lastminute.com London Eye,0.4136740267,0.4454584122,4.817826748,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
617,XKZSU3RWTL6PCDBIPHDHHIFWJ2ATCCYVNR3DCODA75IYML6UCZNA,[The Shard],29173730,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/ba/b3/2a6e369afcf10c2879c673a0b64e81310b156c76313860ff51862fd4165a,building,0.9997000098,4 Bedroom Character Period Home Sleeps 8-10,2024-03-07,0.8202509419,Lastminute.com London Eye,0.5425083041,0.5695655346,5.649820089,The Shard,The Shard,The Shard
618,ZWKU32WWE2IPEEWZGGYYCSFLU6PNGZIF52UYE6ROLGE673N2AAMA,"[Lastminute.com London Eye,Palace Of Westminster,Big Ben,Westminster Bridge]",29033564,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/cd/95/4dead62690f212d931b18148aba79ed36505eea9827a2e5989efedba0018,building,0.9998999834,Captivating Apartment In London Close To Stratford,2024-03-07,0.8202509419,Lastminute.com London Eye,0.3885434866,0.4149615765,4.421799898,Big Ben,Lastminute.com London Eye,"Lastminute.com London Eye,Palace Of Westminster,Big Ben,Westminster Bridge"
619,CANKE4SZ5V7F2U3XWRKPRJI3GKNWKQK5BGIODG2HZ7XPHJZUDPUA,[Lastminute.com London Eye],28966718,-0.11515,51.5043,8,14,8,https://imgcy.trivago.com/hotelier-images/10/1a/a27259ed7e5d5377b454f8a51b329b65415d0990e19b47cfeef3a7341be8,building,1.0,Deluxe Entire Studio Next To London Eye & Trafalgar Square,2024-03-07,0.6828113547,Lastminute.com London Eye,0.3576330245,0.1477303505,1.947645187,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
620,AU2XDYQLYH3RDHY2GIQHRHUXTKOXTCNNHDCZ5Q4CERVBYSQSNSLQ,[Lastminute.com London Eye],28871440,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/05/35/71e20bc1f7119f1a3220789e979a9d7989ad38c59ec382246a1c4a126c97,building,0.9370999932,Sweet Home-elephant & Castle,2024-03-07,0.8202509419,Lastminute.com London Eye,0.2194745541,0.3136432171,5.125284433,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
621,MJYZMPGPXOFN2Z4T5Y2XYLTVVLZPZ6WCDYPVWJL255C65SMKKKRA,[Lastminute.com London Eye],2632386,-0.11635,51.50205,8,18,11,https://imgcy.trivago.com/partner-images/62/71/963ccfbb8add6793ee357c2e75aaf2fcfac21e1f5b257aef45eec98a52a2,building,0.9998999834,Premier Inn London Waterloo (Westminster Bridge) hotel,2024-03-07,0.924161541,Lastminute.com London Eye,0.1995843053,0.1459770203,2.39223671,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
622,7YP6AX6573STB5PNVQGH3TPIWBFLGZ3C4Z3JJB52MVZUA5K3DQSQ,[Lastminute.com London Eye],2288650,-0.0982,51.50524,10,26,22,https://imgcy.trivago.com/partner-images/fe/1f/e05fddfee530f5edac0c7dcde8b04ab36762e6769487ba657340755b1c25,swimming-pool,0.9577999711,CitizenM London Bankside hotel,2024-03-07,1.40571438,Lastminute.com London Eye,0.6539752483,0.5191493034,7.844573021,Palace Of Westminster,Lastminute.com London Eye,Lastminute.com London Eye
623,U6NEUXXMFCT3JRAB76O2MSUYBRXLRUNI3XQZDGBOSFNYBQ6OZ4LA,"[Lastminute.com London Eye,Palace Of Westminster]",2288650,-0.0982,51.50524,10,26,22,https://imgcy.trivago.com/partner-images/a7/9a/4a5eec28a7b4c401ff9da64a980c6eb8d1a8dde191982e915b80c3cecf16,swimming-pool,0.9319000244,CitizenM London Bankside hotel,2024-03-07,1.40571438,Lastminute.com London Eye,0.5580599904,0.941265583,9.172689438,Palace Of Westminster,Lastminute.com London Eye,"Lastminute.com London Eye,Palace Of Westminster"
624,6C7NTRQTVG4SSMOGS5XKZP5E67FC2PVLL7JI6TWIJTQOKGDENTKA,[Lastminute.com London Eye],2288650,-0.0982,51.50524,10,26,22,https://imgcy.trivago.com/partner-images/f0/be/d9c613a9b92931c6976eacbfa4f7ca2d3eab5fd28f4ec84ce0e518646cd4,swimming-pool,0.9373999834,CitizenM London Bankside hotel,2024-03-07,1.40571438,Lastminute.com London Eye,0.6661905646,0.5030691624,5.543989658,Palace Of Westminster,Lastminute.com London Eye,Lastminute.com London Eye
625,KER6AHRSV2GVBMAN4A33S3GXA6PC7FSRK3Z2UKXWKCGBCCXT4BSQ,[Lastminute.com London Eye],1840045,-0.11658,51.50222,8,17,11,https://imgcy.trivago.com/hotelier-images/51/23/e01e32ae8d50b00de037b96cd7079e2f965156f3aa2af6508c110af3e065,building,0.9983000159,SACO Waterloo - York Road,2024-03-07,0.9048931348,Lastminute.com London Eye,0.1904639751,0.7920849323,6.999779701,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
626,L5JMPA42AL5XLA7TS6DBY2VN24AJFFDWPG23EPN2WPHWYSAIH7XQ,[None],1535559,-0.12502,51.50613,3,11,11,https://imgcy.trivago.com/hotelier-images/5f/52/c7839a02fb7583f397861c6aadd70092947679b5b23dbab3cf6c48083fef,building,0.9987999797,Corinthia Hotel London,2024-03-07,0.739382208,Lastminute.com London Eye,0.2188819945,0.9726037979,9.786182404,None,None,None
627,TQWVZWXGVIJ25TBVYOPGQKV4557Z2526BWK6HKAZ2GK574JSW3RQ,"[Big Ben,Palace Of Westminster,Westminster Bridge]",1440039,-0.12595,51.50711,3,11,11,https://imgcy.trivago.com/partner-images/9c/2d/5cdae6aa13aecc35c39e682abcef7f9d775e0d95e3a819d195dff132b6e3,building,0.9998999834,The Grand at Trafalgar Square,2024-03-07,0.7305677007,Lastminute.com London Eye,0.6440400481,0.1418473721,4.248916626,Big Ben,Big Ben,"Big Ben,Palace Of Westminster,Westminster Bridge"
628,4A7QAZBVVXECVEPTDVGG5MFZG5MIXZ6CO4QQ7J7QLE332U2YVYAQ,"[Big Ben,Palace Of Westminster,Westminster Bridge]",1415143,-0.12603,51.50713,3,12,12,https://imgcy.trivago.com/partner-images/e0/3f/006435adc82a91f31d4c6eb0b937588be7c277210fa7f05937bd5358ae01,building,0.9998999834,Club Quarters Hotel,2024-03-07,0.7342965646,Lastminute.com London Eye,0.6440400481,0.1814501286,9.235214472,Big Ben,Big Ben,"Big Ben,Palace Of Westminster,Westminster Bridge"
629,QXBC57DRSGQDTWTAW7LJMDTMP6TSTYV23NVBDUJX5Y3JLCIY7PDA,[Lastminute.com London Eye],36102032,-0.09239,51.49429,13,44,15,https://imgcy.trivago.com/partner-images/85/c2/2efc7191a039da60b7d6960e6c7fa729e2badb6a11d137ee36958918fbc6,building,0.9998999834,"Charming 1br Near Shard, Elephant & Castle",2024-03-07,2.457688899,Lastminute.com London Eye,0.6410062909,0.1708459854,5.901253462,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
630,LDSI4PDEOZ4I4YKZKHPI3K5GPGPP7452VDXTZRE4P74O3Z6R6B3A,[None],36013736,-0.11756,51.50179,9,18,13,https://imgcy.trivago.com/partner-images/58/e4/8e3c6476788e615951de8daba6799efff3baa8ef3cc49c7ff8ede7d1f076,building,1.0,"Nice South Bank 2br W/ View Of London Eye, Nr Attractions, By Blueground",2024-03-07,0.954164416,Lastminute.com London Eye,0.2929111421,0.3448522091,3.627111197,None,None,None
631,7BUZXJV64HINVN5XXH7N64X6OZRLXYHYXOBILQWUNDL7HHOX3ZYQ,[Lastminute.com London Eye],35895892,-0.09235,51.4943,13,44,15,https://imgcy.trivago.com/partner-images/f8/69/9ba6bee1d0dab7b7b9fedf72fe7662bbe0f8bb8285c2d468d7f39dd7de71,building,0.9998999834,Charming 1-bedroom Haven Near The Shard In Elephant & Castle,2024-03-07,2.458783308,Lastminute.com London Eye,0.5527773499,0.163380146,1.711152315,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
632,ZP7MUQO5T2QRRTHVM7OZIRYUSW43SNV43D2H7IGCA46TJX7ARFRA,[Lastminute.com London Eye],35895892,-0.09235,51.4943,13,44,15,https://imgcy.trivago.com/partner-images/cb/fe/ca41dd9ea118ccf567dd94471495b9b936bcd8f47fa0c2073d34dfe08962,building,0.9998999834,Charming 1-bedroom Haven Near The Shard In Elephant & Castle,2024-03-07,2.458783308,Lastminute.com London Eye,0.5527773499,0.1494450569,1.772317648,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
633,IDBO2PTZVXGCJZULGATGHVHUI5ZL3JEOW253GF3I776HV6QBLUWA,[Lastminute.com London Eye],32348568,-0.11648,51.49394,11,32,17,https://imgcy.trivago.com/partner-images/40/c2/ed3e79adcc24e68b302663d4f44772bda48eb6bbb31768fffc7afa015d2c,building,0.9998999834,Riverside Serviced Apartments,2024-03-07,1.825602629,Lastminute.com London Eye,0.5324231386,0.1297206879,1.980837107,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
634,FWGUFEHZ4MFBS4FWI24Q4Z4O72X7DJV3UE45ZBXCT4LZPWDTTOFA,[Lastminute.com London Eye],32348568,-0.11648,51.49394,11,32,17,https://imgcy.trivago.com/partner-images/2d/8d/4290f9e30a1970b646b90e678efeaff1a6bba139dc86e29f1797d8739b8a,building,0.9998999834,Riverside Serviced Apartments,2024-03-07,1.825602629,Lastminute.com London Eye,0.5324231386,0.1535928249,4.717903137,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
635,BRJ3PREFXWPBFOPDPQWNODCWKV47OFDYYY6HKEHIMKUOTU3WZJHQ,[Lastminute.com London Eye],22111196,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/0c/53/b7c485bd9e12b9e37c2cd70c565579f71478c63c7510e862a8e9d376ca4f,building,0.9993000031,Quirky 2 Bed South Bank & Westminster,2024-03-07,0.8202509419,Lastminute.com London Eye,0.5862780213,0.476919651,5.380233288,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
636,B3J6VOO344E6UQK6TXY7SHJF3IZ7EH7TMZBTYNUIMEUE33ZIYSVA,[Lastminute.com London Eye],22111196,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/0e/d3/eab9dbe709ea415e9df1f91d25da33f21ff366433c368861284def28c4aa,building,0.9997000098,Quirky 2 Bed South Bank & Westminster,2024-03-07,0.8202509419,Lastminute.com London Eye,0.556533277,0.215908289,6.528954029,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
637,VXYJFEXIJLWZBUO5ZKV2VJML6MDTXGYEUOPYLTIS67E5CILPXYLQ,[Big Ben],22111196,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/ad/f0/9292e84aed90d1ddcaabaaa58bf3073b9b04a39f85cd12f7c9d1216fbe17,building,0.9775000215,Quirky 2 Bed South Bank & Westminster,2024-03-07,0.8202509419,Lastminute.com London Eye,0.481782794,0.5316538811,5.314699173,Big Ben,Big Ben,Big Ben
638,GF2QTH2BYFPR7NGZOL2GKB5WNBICJV4Q6SIQJI6TT5ZYJYQ2SIEQ,[Big Ben],22111196,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/31/75/099f41c15f1fb4d972f46507b6685024d790f49104a3d39f7384e21a9209,building,0.9825000167,Quirky 2 Bed South Bank & Westminster,2024-03-07,0.8202509419,Lastminute.com London Eye,0.4752182662,0.4053053856,7.305615664,Big Ben,Big Ben,Big Ben
639,7VHK4N7WMGT53UXWR2OK54XRKLZLO7VQVVMQKUQLF6QY324XMPZQ,[Tower Bridge],22054668,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/fd/4e/ae37f661a7ddd2f68e9caef2f152f2b77eb0ad5905520b2fa18deb9763f3,beach,0.9433000088,"Stunning 1 Bed Luxury Serviced Apartment, Mayfair",2024-03-07,0.8202509419,Lastminute.com London Eye,0.3447689414,0.7975201607,8.186196566,Tower Bridge,Tower Bridge,Tower Bridge
