accommodation_id,latitude,longitude,driving_distance,walking_distance,transit_distance
20311032,51.48914,-0.07654,18 mins,1 hour 3 mins,25 mins
20313856,51.48329,-0.14957,15 mins,1 hour 1 min,24 mins
20077426,51.53759,-0.13781,19 mins,53 mins,22 mins
19992656,51.51701,-0.06532,16 mins,55 mins,31 mins
10821070,51.53709,-0.1034,16 mins,53 mins,21 mins
15160238,51.49167,-0.16236,21 mins,1 hour 2 mins,22 mins
14613794,51.51522,-0.16577,20 mins,56 mins,36 mins
20377486,51.51579,-0.17227,22 mins,1 hour 5 mins,40 mins
8981172,51.51786,-0.16989,20 mins,1 hour 2 mins,36 mins
6270742,51.49677,-0.07603,15 mins,55 mins,22 mins
16840040,51.52402,-0.16241,22 mins,1 hour 2 mins,31 mins
13395936,51.5212,-0.16815,21 mins,1 hour 6 mins,34 mins
7977026,51.53931,-0.1461,23 mins,1 hour 0 mins,29 mins
29356908,51.49788,-0.07756,15 mins,52 mins,21 mins
15184990,51.49131,-0.15411,15 mins,55 mins,18 mins
30600088,51.53796,-0.09267,18 mins,59 mins,28 mins
15280238,51.53955,-0.10186,18 mins,58 mins,22 mins
12550076,51.54199,-0.13707,22 mins,1 hour 1 min,27 mins
33227596,51.51691,-0.06386,16 mins,57 mins,32 mins
17047872,51.52361,-0.06758,20 mins,1 hour 0 mins,37 mins
46450,51.49173,-0.16192,17 mins,1 hour 2 mins,21 mins
46924,51.51553,-0.17255,24 mins,1 hour 5 mins,40 mins
10339228,51.49744,-0.15613,15 mins,52 mins,23 mins
12734600,51.49974,-0.16787,18 mins,59 mins,28 mins
83912,51.51439,-0.17264,21 mins,1 hour 3 mins,41 mins
20652260,51.49197,-0.16076,17 mins,1 hour 0 mins,20 mins
5817162,51.52383,-0.07783,18 mins,52 mins,26 mins
19194416,51.49183,-0.16052,21 mins,1 hour 0 mins,20 mins
35037552,51.53177,-0.08044,17 mins,59 mins,31 mins
33573014,51.5112,-0.07042,13 mins,47 mins,18 mins
34838226,51.54126,-0.10309,18 mins,1 hour 0 mins,26 mins
33819452,51.54115,-0.13873,21 mins,59 mins,24 mins
34617096,51.48965,-0.08038,14 mins,58 mins,20 mins
17755620,51.54055,-0.14436,23 mins,58 mins,28 mins
35039360,51.5132,-0.06593,14 mins,55 mins,29 mins
34831682,51.53878,-0.09713,19 mins,57 mins,21 mins
35227638,51.52514,-0.16341,23 mins,1 hour 3 mins,29 mins
35359134,51.52764,-0.07462,18 mins,1 hour 0 mins,27 mins
35493196,51.536,-0.143,21 mins,53 mins,25 mins
35647434,51.52716,-0.07529,19 mins,58 mins,25 mins
35156972,51.48723,-0.14819,17 mins,1 hour 0 mins,46 mins
33550688,51.51998,-0.07418,16 mins,48 mins,26 mins
31782996,51.51786,-0.1694,22 mins,1 hour 1 min,35 mins
34182488,51.51968,-0.16499,19 mins,1 hour 1 min,38 mins
34681770,51.51811,-0.16797,20 mins,1 hour 0 mins,35 mins
34763192,51.51811,-0.16797,20 mins,1 hour 0 mins,35 mins
31779010,51.52141,-0.16991,22 mins,1 hour 7 mins,35 mins
35539454,51.51785,-0.06839,17 mins,53 mins,32 mins
33345294,51.53923,-0.09181,18 mins,1 hour 2 mins,27 mins
31432108,51.51677,-0.07431,15 mins,46 mins,21 mins
33648564,51.51765,-0.17148,20 mins,1 hour 4 mins,38 mins
35224500,51.5248,-0.07803,20 mins,54 mins,27 mins
32926490,51.48026,-0.12415,14 mins,54 mins,27 mins
35458982,51.49713,-0.16581,19 mins,1 hour 0 mins,29 mins
35930774,51.47971,-0.12827,23 mins,55 mins,22 mins
6686104,51.47533,-0.11148,18 mins,1 hour 5 mins,21 mins
7929024,51.52348,-0.16067,21 mins,1 hour 1 min,28 mins
81664,51.51549,-0.17369,22 mins,1 hour 6 mins,39 mins
106127,51.51662,-0.17263,21 mins,1 hour 6 mins,38 mins
47178,51.5158,-0.1729,21 mins,1 hour 6 mins,40 mins
8106680,51.5197,-0.15945,19 mins,55 mins,27 mins
2295920,51.52217,-0.16506,22 mins,1 hour 4 mins,32 mins
98743,51.5112,-0.0699,12 mins,48 mins,21 mins
8803832,51.52,-0.161,22 mins,57 mins,29 mins
13097872,51.49771,-0.16681,20 mins,58 mins,27 mins
13679468,51.53655,-0.08035,20 mins,1 hour 5 mins,31 mins
14780342,51.52964,-0.06878,20 mins,1 hour 5 mins,29 mins
14370328,51.53212,-0.083,16 mins,56 mins,29 mins
14461154,51.51334,-0.07136,13 mins,48 mins,21 mins
15070938,51.53822,-0.10179,19 mins,54 mins,21 mins
14315156,51.52517,-0.07695,18 mins,54 mins,24 mins
14606694,51.54197,-0.10756,19 mins,59 mins,32 mins
14542506,51.52409,-0.07791,19 mins,52 mins,26 mins
13677500,51.51745,-0.16411,18 mins,58 mins,33 mins
14046872,51.52583,-0.06697,19 mins,1 hour 2 mins,37 mins
8998666,51.51351,-0.07229,14 mins,46 mins,18 mins
16090060,51.54097,-0.11656,19 mins,57 mins,22 mins
18371174,51.49752,-0.16527,20 mins,1 hour 0 mins,29 mins
18695314,51.51517,-0.06148,16 mins,58 mins,29 mins
18628170,51.49885,-0.06715,17 mins,59 mins,24 mins
20583664,51.51501,-0.06623,14 mins,53 mins,53 mins
20058856,51.51196,-0.06763,13 mins,51 mins,29 mins
19941700,51.49608,-0.07355,16 mins,58 mins,24 mins
20328742,51.49133,-0.06884,18 mins,1 hour 6 mins,23 mins
20193086,51.47745,-0.10678,22 mins,1 hour 2 mins,23 mins
13010368,51.48479,-0.13768,12 mins,52 mins,28 mins
19925090,51.53697,-0.13933,20 mins,52 mins,22 mins
19931424,51.5432,-0.13618,22 mins,1 hour 4 mins,33 mins
19923526,51.52622,-0.07728,17 mins,56 mins,26 mins
20278912,51.50531,-0.06637,13 mins,52 mins,33 mins
19926842,51.49708,-0.16489,19 mins,1 hour 1 min,29 mins
20318618,51.51741,-0.07443,16 mins,47 mins,22 mins
20562926,51.50014,-0.17032,17 mins,1 hour 1 min,28 mins
20579044,51.52149,-0.16689,21 mins,1 hour 6 mins,35 mins
20162682,51.48677,-0.14268,16 mins,52 mins,32 mins
20493750,51.51687,-0.06737,15 mins,53 mins,53 mins
20595984,51.51501,-0.16099,19 mins,52 mins,32 mins
15167320,51.53622,-0.09057,20 mins,59 mins,24 mins
17794098,51.53804,-0.1483,22 mins,59 mins,35 mins
17249972,51.49083,-0.15336,16 mins,54 mins,19 mins
19988512,51.51796,-0.16831,22 mins,1 hour 1 min,35 mins
20558328,51.51782,-0.16858,20 mins,1 hour 1 min,36 mins
25768296,51.51323,-0.06108,15 mins,59 mins,29 mins
15899922,51.51921,-0.16874,19 mins,1 hour 1 min,33 mins
20910538,51.51447,-0.16001,16 mins,50 mins,29 mins
11925640,51.53757,-0.12227,20 mins,51 mins,27 mins
8976024,51.51902,-0.16671,18 mins,1 hour 1 min,36 mins
33111176,51.51337,-0.07086,13 mins,48 mins,22 mins
34870900,51.48742,-0.0879,17 mins,57 mins,24 mins
34788254,51.49998,-0.15896,19 mins,51 mins,26 mins
34805548,51.49187,-0.16305,17 mins,1 hour 3 mins,23 mins
34651718,51.54348,-0.12834,23 mins,1 hour 3 mins,34 mins
34663150,51.51096,-0.05977,14 mins,57 mins,30 mins
34667358,51.51096,-0.05977,14 mins,57 mins,30 mins
34651328,51.5157,-0.16271,17 mins,54 mins,33 mins
34806904,51.49566,-0.07278,16 mins,59 mins,24 mins
34757262,51.52906,-0.0776,17 mins,57 mins,25 mins
35060908,51.51586,-0.06037,16 mins,1 hour 0 mins,31 mins
27432500,51.49166,-0.16234,17 mins,1 hour 2 mins,22 mins
35391568,51.48235,-0.14071,16 mins,1 hour 3 mins,31 mins
35503674,51.52233,-0.15565,21 mins,53 mins,28 mins
7794888,51.51757,-0.07459,16 mins,48 mins,22 mins
35560314,51.51945,-0.16088,20 mins,57 mins,28 mins
35567170,51.49848,-0.16343,21 mins,56 mins,28 mins
21485654,51.52591,-0.07605,17 mins,56 mins,26 mins
34083692,51.53187,-0.08065,17 mins,58 mins,29 mins
35812904,51.49852,-0.1635,19 mins,56 mins,27 mins
25178780,51.52841,-0.07629,17 mins,58 mins,26 mins
31307476,51.51942,-0.0625,17 mins,59 mins,20 mins
33465072,51.52644,-0.07819,16 mins,56 mins,25 mins
31867936,51.53777,-0.14053,20 mins,53 mins,21 mins
34984264,51.516,-0.16523,18 mins,56 mins,34 mins
34067718,51.51918,-0.07153,19 mins,51 mins,32 mins
3964914,51.54431,-0.13351,23 mins,1 hour 4 mins,34 mins
29489462,51.51939,-0.16299,20 mins,59 mins,30 mins
35315740,51.5273,-0.1646,22 mins,1 hour 4 mins,31 mins
34559382,51.49788,-0.07756,15 mins,52 mins,19 mins
35447140,51.53331,-0.08734,16 mins,55 mins,21 mins
35810864,51.51857,-0.06771,17 mins,54 mins,33 mins
35579020,51.53957,-0.0873,20 mins,1 hour 7 mins,26 mins
35994366,51.48723,-0.14819,17 mins,1 hour 0 mins,46 mins
15831144,51.53409,-0.08066,21 mins,1 hour 2 mins,28 mins
7842534,51.49228,-0.16572,18 mins,1 hour 6 mins,26 mins
2208824,51.51642,-0.17308,23 mins,1 hour 6 mins,39 mins
3923258,51.51789,-0.06557,17 mins,55 mins,32 mins
11324970,51.52394,-0.06561,20 mins,1 hour 2 mins,39 mins
149135,51.52212,-0.1641,21 mins,1 hour 3 mins,31 mins
10560060,51.4911,-0.16216,18 mins,1 hour 1 min,21 mins
9691306,51.51496,-0.17248,20 mins,1 hour 4 mins,41 mins
14004950,51.52973,-0.07478,17 mins,1 hour 0 mins,27 mins
13853726,51.51495,-0.06066,16 mins,58 mins,29 mins
14479174,51.5247,-0.06799,19 mins,1 hour 1 min,38 mins
14325516,51.52028,-0.06824,19 mins,55 mins,37 mins
14133108,51.48602,-0.13586,15 mins,49 mins,26 mins
13970728,51.49931,-0.16598,17 mins,57 mins,29 mins
15430986,51.51503,-0.06167,15 mins,58 mins,28 mins
18586908,51.51682,-0.16484,19 mins,56 mins,32 mins
18818210,51.52573,-0.06558,20 mins,1 hour 4 mins,40 mins
18525500,51.49805,-0.15603,15 mins,52 mins,24 mins
18673768,51.4822,-0.14804,25 mins,1 hour 5 mins,43 mins
20178304,51.51816,-0.06524,16 mins,55 mins,32 mins
20535130,51.5175,-0.07138,20 mins,50 mins,22 mins
20485110,51.51947,-0.06537,18 mins,57 mins,36 mins
19925732,51.47831,-0.1152,16 mins,1 hour 1 min,21 mins
20522804,51.5252,-0.07082,20 mins,58 mins,27 mins
20128720,51.51916,-0.07507,16 mins,46 mins,24 mins
20128846,51.52175,-0.17119,21 mins,1 hour 7 mins,35 mins
14861428,51.53847,-0.15206,21 mins,1 hour 2 mins,38 mins
20420824,51.48179,-0.09175,20 mins,1 hour 1 min,21 mins
20441172,51.48315,-0.11818,16 mins,54 mins,28 mins
20336812,51.52486,-0.07094,19 mins,1 hour 0 mins,36 mins
20481146,51.53728,-0.13619,20 mins,52 mins,23 mins
20393296,51.50361,-0.06149,13 mins,58 mins,38 mins
20443948,51.5141,-0.06324,15 mins,58 mins,28 mins
20314444,51.52047,-0.16319,22 mins,1 hour 1 min,33 mins
19106564,51.49788,-0.16368,18 mins,59 mins,33 mins
14374570,51.51954,-0.16181,18 mins,58 mins,29 mins
13876206,51.52512,-0.07764,16 mins,55 mins,27 mins
25702766,51.51534,-0.16539,20 mins,56 mins,36 mins
25721100,51.49527,-0.1588,17 mins,59 mins,22 mins
25637156,51.51442,-0.07033,13 mins,49 mins,20 mins
27612690,51.51465,-0.06267,15 mins,57 mins,28 mins
12847452,51.51935,-0.16101,18 mins,57 mins,28 mins
11591412,51.52088,-0.15948,20 mins,56 mins,28 mins
7742994,51.53527,-0.13894,20 mins,50 mins,24 mins
12574212,51.51019,-0.07129,12 mins,49 mins,28 mins
31706902,51.54115,-0.13878,21 mins,59 mins,24 mins
7162538,51.5374,-0.14419,21 mins,56 mins,26 mins
10403256,51.49704,-0.16574,21 mins,1 hour 0 mins,29 mins
20763744,51.54055,-0.14436,23 mins,58 mins,28 mins
7906710,51.47706,-0.13092,25 mins,1 hour 1 min,24 mins
10107236,51.48069,-0.12257,16 mins,56 mins,29 mins
33520074,51.52151,-0.17088,21 mins,1 hour 7 mins,34 mins
34626742,51.49802,-0.16384,18 mins,58 mins,32 mins
34770764,51.51637,-0.16906,19 mins,1 hour 1 min,37 mins
35102872,51.52531,-0.16241,23 mins,1 hour 2 mins,28 mins
35363342,51.51687,-0.0623,16 mins,59 mins,31 mins
35565260,51.5069,-0.06825,11 mins,51 mins,28 mins
33240830,51.54322,-0.14004,23 mins,1 hour 3 mins,26 mins
35542772,51.51998,-0.15885,19 mins,55 mins,27 mins
4552742,51.54052,-0.11708,18 mins,56 mins,22 mins
35799614,51.5237,-0.07859,18 mins,52 mins,25 mins
35622670,51.53485,-0.14177,21 mins,51 mins,26 mins
30321990,51.52346,-0.16104,21 mins,1 hour 1 min,29 mins
32942734,51.5014,-0.16138,15 mins,50 mins,23 mins
22857280,51.51875,-0.07169,20 mins,50 mins,32 mins
33415012,51.52131,-0.17003,24 mins,1 hour 7 mins,35 mins
33474212,51.52088,-0.15898,19 mins,56 mins,28 mins
33411018,51.54158,-0.13704,22 mins,1 hour 0 mins,27 mins
35779890,51.49041,-0.16116,21 mins,1 hour 1 min,21 mins
33100858,51.51618,-0.16499,18 mins,56 mins,34 mins
35782382,51.48093,-0.13166,24 mins,58 mins,26 mins
9097054,51.51601,-0.16486,18 mins,56 mins,34 mins
7301168,51.49168,-0.1575,20 mins,57 mins,17 mins
2097026,51.52082,-0.15937,19 mins,56 mins,28 mins
5518278,51.52018,-0.06507,19 mins,58 mins,37 mins
14388626,51.48895,-0.16011,18 mins,1 hour 3 mins,22 mins
14657818,51.52993,-0.07422,17 mins,1 hour 0 mins,25 mins
14460032,51.54185,-0.14049,21 mins,1 hour 0 mins,24 mins
14977004,51.52342,-0.07062,19 mins,57 mins,34 mins
15008966,51.52028,-0.06824,19 mins,55 mins,37 mins
14074984,51.52028,-0.06824,19 mins,55 mins,37 mins
14542060,51.50296,-0.06149,13 mins,58 mins,33 mins
14486024,51.49035,-0.0847,15 mins,54 mins,25 mins
14294664,51.48779,-0.08977,18 mins,54 mins,23 mins
15407444,51.48412,-0.10591,18 mins,53 mins,21 mins
15373784,51.53359,-0.1393,18 mins,47 mins,25 mins
18749136,51.51463,-0.16457,17 mins,55 mins,35 mins
13918940,51.51335,-0.06485,14 mins,56 mins,28 mins
20125722,51.53116,-0.07622,19 mins,1 hour 3 mins,27 mins
20486716,51.51468,-0.17246,21 mins,1 hour 4 mins,41 mins
18371188,51.51891,-0.16026,18 mins,55 mins,28 mins
20237068,51.52216,-0.17089,24 mins,1 hour 8 mins,34 mins
20282334,51.53573,-0.09965,18 mins,51 mins,23 mins
20001002,51.52994,-0.07448,17 mins,1 hour 0 mins,27 mins
20566922,51.52226,-0.15897,19 mins,58 mins,27 mins
20003150,51.51767,-0.16423,18 mins,58 mins,34 mins
20506192,51.52368,-0.16798,25 mins,1 hour 8 mins,30 mins
19978004,51.53922,-0.14276,24 mins,56 mins,25 mins
19992692,51.53822,-0.09651,19 mins,58 mins,22 mins
12825312,51.49825,-0.16268,19 mins,55 mins,28 mins
8865710,51.49667,-0.16492,20 mins,59 mins,29 mins
15899792,51.51921,-0.16874,19 mins,1 hour 1 min,33 mins
20190124,51.52789,-0.06998,20 mins,1 hour 4 mins,35 mins
8888828,51.48545,-0.09375,17 mins,54 mins,19 mins
17848928,51.48065,-0.11397,15 mins,56 mins,19 mins
9692992,51.49928,-0.17153,18 mins,1 hour 4 mins,28 mins
32760438,51.52227,-0.1651,20 mins,1 hour 4 mins,32 mins
15899932,51.51921,-0.16874,19 mins,1 hour 1 min,33 mins
12009556,51.48869,-0.14486,15 mins,50 mins,27 mins
20991902,51.54055,-0.14436,23 mins,58 mins,28 mins
34626700,51.5373,-0.08109,20 mins,1 hour 5 mins,30 mins
33550604,51.51672,-0.16509,17 mins,56 mins,31 mins
8783270,51.51911,-0.15899,18 mins,54 mins,27 mins
33121928,51.48117,-0.14882,23 mins,1 hour 4 mins,42 mins
35338596,51.54119,-0.10255,18 mins,1 hour 0 mins,25 mins
19106586,51.53881,-0.10594,18 mins,56 mins,26 mins
33416188,51.4806,-0.0953,19 mins,1 hour 2 mins,20 mins
35584674,51.52034,-0.07133,18 mins,52 mins,35 mins
33260434,51.53399,-0.14059,19 mins,49 mins,25 mins
28268236,51.52277,-0.16614,21 mins,1 hour 5 mins,31 mins
35601426,51.5169,-0.07261,17 mins,48 mins,20 mins
34564536,51.51863,-0.16515,20 mins,1 hour 0 mins,35 mins
34414704,51.51499,-0.06379,17 mins,56 mins,29 mins
33094826,51.53555,-0.14145,20 mins,51 mins,25 mins
33132360,51.51617,-0.16527,20 mins,56 mins,34 mins
35943300,51.49409,-0.15442,14 mins,51 mins,19 mins
6148692,51.49851,-0.16519,17 mins,57 mins,31 mins
5169628,51.50098,-0.0731,14 mins,52 mins,26 mins
11366718,51.52967,-0.08556,15 mins,51 mins,22 mins
13101014,51.52496,-0.07128,17 mins,57 mins,33 mins
14527182,51.52977,-0.08597,15 mins,50 mins,21 mins
15029766,51.52305,-0.16506,21 mins,1 hour 4 mins,32 mins
14899260,51.53163,-0.0779,18 mins,1 hour 1 min,28 mins
14014908,51.52159,-0.16978,24 mins,1 hour 7 mins,34 mins
14347990,51.52028,-0.06824,19 mins,55 mins,37 mins
15117326,51.52624,-0.0814,17 mins,52 mins,28 mins
13735702,51.52362,-0.07415,17 mins,54 mins,27 mins
14175210,51.52407,-0.16086,21 mins,1 hour 2 mins,30 mins
15370776,51.53741,-0.07883,21 mins,1 hour 8 mins,33 mins
18397900,51.51959,-0.16716,19 mins,1 hour 2 mins,35 mins
18465376,51.47986,-0.09492,20 mins,1 hour 3 mins,19 mins
20262206,51.54327,-0.10248,19 mins,1 hour 4 mins,30 mins
13923386,51.51743,-0.06528,16 mins,55 mins,31 mins
20419348,51.53971,-0.12072,19 mins,57 mins,26 mins
20039966,51.54356,-0.11782,19 mins,1 hour 1 min,24 mins
20014780,51.483,-0.1222,22 mins,51 mins,24 mins
20452028,51.47802,-0.12237,15 mins,59 mins,30 mins
20605460,51.5264,-0.08035,18 mins,53 mins,27 mins
20438708,51.47874,-0.14052,18 mins,1 hour 7 mins,33 mins
19951886,51.48691,-0.1475,22 mins,59 mins,46 mins
20557968,51.48733,-0.14159,23 mins,50 mins,30 mins
20694466,51.54055,-0.14436,23 mins,58 mins,28 mins
17943058,51.49213,-0.16433,18 mins,1 hour 5 mins,24 mins
9131176,51.49187,-0.1637,18 mins,1 hour 4 mins,24 mins
12197458,51.51408,-0.16777,20 mins,58 mins,38 mins
17246226,51.49083,-0.15336,16 mins,54 mins,19 mins
20259094,51.51613,-0.06538,16 mins,56 mins,29 mins
10329202,51.51939,-0.16222,18 mins,58 mins,29 mins
12642808,51.52601,-0.06579,19 mins,1 hour 3 mins,40 mins
8731018,51.488,-0.07954,18 mins,1 hour 2 mins,24 mins
25448488,51.51859,-0.16773,18 mins,1 hour 0 mins,33 mins
16522094,51.52432,-0.16108,22 mins,1 hour 0 mins,29 mins
46941,51.5153,-0.17193,20 mins,1 hour 4 mins,42 mins
4032406,51.51535,-0.16162,17 mins,52 mins,33 mins
30170164,51.47783,-0.10742,18 mins,1 hour 2 mins,23 mins
33551404,51.51486,-0.16327,16 mins,53 mins,33 mins
31164618,51.52538,-0.16734,23 mins,1 hour 8 mins,30 mins
35508442,51.49299,-0.07517,17 mins,59 mins,21 mins
34983050,51.50697,-0.06441,12 mins,56 mins,33 mins
33974504,51.51119,-0.07109,13 mins,47 mins,17 mins
30473090,51.51119,-0.07109,13 mins,47 mins,17 mins
31278662,51.47915,-0.11899,16 mins,59 mins,27 mins
34414206,51.48253,-0.09376,19 mins,59 mins,19 mins
35310622,51.5392,-0.14719,23 mins,1 hour 0 mins,33 mins
9064448,51.52412,-0.07143,18 mins,57 mins,33 mins
33800576,51.51499,-0.06379,17 mins,56 mins,29 mins
32823276,51.49027,-0.15031,16 mins,51 mins,24 mins
29757980,51.54154,-0.09318,20 mins,1 hour 3 mins,24 mins
33770526,51.54332,-0.12849,23 mins,1 hour 3 mins,34 mins
35941966,51.52433,-0.07191,18 mins,57 mins,33 mins
1238996,51.52127,-0.16684,22 mins,1 hour 6 mins,35 mins
14525610,51.5086,-0.06515,12 mins,53 mins,26 mins
13727166,51.52348,-0.07737,15 mins,50 mins,24 mins
15124686,51.53716,-0.08024,21 mins,1 hour 6 mins,30 mins
14407130,51.49875,-0.06901,18 mins,57 mins,24 mins
19941420,51.48308,-0.14833,18 mins,1 hour 2 mins,26 mins
20276946,51.51226,-0.16312,16 mins,54 mins,35 mins
20010110,51.475,-0.12109,23 mins,1 hour 5 mins,29 mins
20226646,51.54147,-0.10273,18 mins,1 hour 0 mins,26 mins
19107530,51.49989,-0.1641,17 mins,54 mins,28 mins
19660514,51.53898,-0.10496,18 mins,57 mins,26 mins
10405132,51.49689,-0.16512,20 mins,1 hour 0 mins,35 mins
25687348,51.49387,-0.15569,15 mins,53 mins,19 mins
25683490,51.51486,-0.16437,17 mins,54 mins,34 mins
17049422,51.51931,-0.16025,18 mins,55 mins,28 mins
9746798,51.52014,-0.06513,19 mins,58 mins,37 mins
12169734,51.494,-0.164,18 mins,1 hour 4 mins,25 mins
10422004,51.51939,-0.16222,18 mins,58 mins,29 mins
11847962,51.52814,-0.07772,16 mins,56 mins,27 mins
13295302,51.51095,-0.0592,15 mins,58 mins,29 mins
10963220,51.4977,-0.16383,18 mins,59 mins,33 mins
5963084,51.49121,-0.16177,17 mins,1 hour 1 min,21 mins
12356474,51.52466,-0.07605,18 mins,54 mins,24 mins
18858784,51.5159,-0.15989,17 mins,52 mins,30 mins
17516054,51.53968,-0.13938,20 mins,56 mins,23 mins
33037496,51.48328,-0.09412,18 mins,57 mins,19 mins
35170616,51.49709,-0.15468,18 mins,53 mins,24 mins
32350900,51.54147,-0.13786,23 mins,59 mins,25 mins
7112374,51.52374,-0.06716,20 mins,1 hour 0 mins,38 mins
33201160,51.52428,-0.16078,21 mins,1 hour 0 mins,29 mins
5961010,51.51494,-0.16574,20 mins,56 mins,33 mins
35618296,51.48959,-0.07945,14 mins,58 mins,19 mins
31173552,51.48037,-0.12896,23 mins,56 mins,23 mins
32058778,51.52134,-0.07554,16 mins,50 mins,25 mins
31665736,51.52069,-0.15744,20 mins,54 mins,26 mins
7970180,51.54102,-0.12058,20 mins,59 mins,27 mins
6274334,51.52689,-0.08016,18 mins,52 mins,27 mins
15025654,51.52337,-0.16475,21 mins,1 hour 5 mins,31 mins
14417556,51.51722,-0.0742,15 mins,47 mins,21 mins
15010258,51.52602,-0.07793,16 mins,55 mins,24 mins
14274560,51.51744,-0.16813,19 mins,1 hour 0 mins,33 mins
14436728,51.52104,-0.15809,20 mins,55 mins,26 mins
14174956,51.52639,-0.07119,18 mins,1 hour 0 mins,34 mins
14408212,51.53881,-0.14904,22 mins,1 hour 0 mins,36 mins
18787898,51.51502,-0.06086,15 mins,58 mins,29 mins
15456522,51.52028,-0.06824,19 mins,55 mins,37 mins
18757450,51.51409,-0.06164,15 mins,1 hour 0 mins,28 mins
18395774,51.53572,-0.1396,20 mins,49 mins,23 mins
20582834,51.52002,-0.06827,19 mins,54 mins,36 mins
20133810,51.47743,-0.12126,16 mins,1 hour 0 mins,29 mins
19921974,51.4893,-0.14947,17 mins,53 mins,24 mins
20343704,51.51166,-0.06071,14 mins,57 mins,29 mins
20537506,51.52629,-0.07829,16 mins,55 mins,25 mins
20278722,51.51753,-0.16283,19 mins,57 mins,31 mins
12307910,51.498,-0.164,18 mins,58 mins,32 mins
20525724,51.51362,-0.1709,18 mins,1 hour 1 min,37 mins
20361390,51.50065,-0.0626,21 mins,1 hour 4 mins,27 mins
18589580,51.51698,-0.16546,19 mins,56 mins,28 mins
20327014,51.51297,-0.06365,14 mins,56 mins,30 mins
17636226,51.49788,-0.16368,18 mins,59 mins,33 mins
19110388,51.49801,-0.15774,17 mins,52 mins,24 mins
11767736,51.52078,-0.1622,22 mins,59 mins,31 mins
9326550,51.49207,-0.16048,17 mins,59 mins,19 mins
25761108,51.51645,-0.16011,17 mins,52 mins,28 mins
19658708,51.54055,-0.14436,23 mins,58 mins,27 mins
12048804,51.49033,-0.15662,20 mins,58 mins,19 mins
27197284,51.53296,-0.08647,16 mins,55 mins,21 mins
35586668,51.50127,-0.16924,17 mins,57 mins,26 mins
33745166,51.52974,-0.08194,16 mins,55 mins,27 mins
32560380,51.48364,-0.14904,15 mins,1 hour 2 mins,26 mins
30634684,51.47921,-0.1265,24 mins,57 mins,24 mins
8418308,51.51973,-0.16513,19 mins,1 hour 1 min,34 mins
32316598,51.47512,-0.12686,24 mins,1 hour 4 mins,28 mins
32353868,51.53964,-0.14413,23 mins,57 mins,26 mins
13098266,51.48863,-0.14292,15 mins,48 mins,28 mins
35696604,51.54096,-0.11681,19 mins,57 mins,22 mins
27308766,51.48651,-0.09486,16 mins,52 mins,17 mins
30930196,51.51934,-0.16822,21 mins,1 hour 2 mins,31 mins
32839752,51.50127,-0.16152,15 mins,50 mins,22 mins
35189504,51.48264,-0.13599,14 mins,58 mins,31 mins
12682070,51.51484,-0.06557,14 mins,54 mins,26 mins
33177936,51.50229,-0.07329,15 mins,52 mins,26 mins
16631248,51.49979,-0.16797,18 mins,59 mins,28 mins
35604510,51.48782,-0.15292,16 mins,58 mins,22 mins
35708326,51.48272,-0.13583,14 mins,58 mins,31 mins
9656802,51.52741,-0.08204,15 mins,51 mins,27 mins
14563288,51.53688,-0.09076,17 mins,1 hour 1 min,23 mins
14568064,51.52042,-0.16589,19 mins,1 hour 3 mins,34 mins
14040506,51.52746,-0.0785,16 mins,54 mins,26 mins
14960366,51.53973,-0.11768,18 mins,56 mins,23 mins
18338398,51.5119,-0.06725,13 mins,51 mins,31 mins
20021830,51.52081,-0.07057,19 mins,54 mins,36 mins
13008166,51.47958,-0.09439,19 mins,1 hour 3 mins,20 mins
